"AID","Date","GPS.Latitude","GPS.Longitude","Acquisition.Time","Acquisition.Start.Time","GPS.Fix.Time","GPS.Fix.Attempt","GPS.UTM.Zone","GPS.UTM.Northing","GPS.UTM.Easting","GPS.Horizontal.Error","Satellite.Uplink","Receive.Time","Repetition.Count","Low.Voltage","Mortality","Predeployment.Data","Error","Serial_Number","DateTime","StartTrack","Status"
"WR_MD124",2021-05-25,43.379216,-109.454169,"2021.05.25 00:00:30","2021.05.25 00:00:00","2021.05.25 00:00:30","Succeeded","12T",4804088,625221,7.5,"",2021-05-24 18:18:49,1,"","","No",NA,"723264A",2021-05-24 18:00:30,2021-03-01,NA
"WR_MD124",2021-05-26,43.39973,-109.447303,"2021.05.26 00:01:30","2021.05.26 00:00:00","2021.05.26 00:01:30","Succeeded","12T",4806376,625735,22.5,"",2021-05-25 18:18:50,1,"","","No",NA,"723264A",2021-05-25 18:01:30,2021-03-01,NA
"WR_MD124",2021-05-27,43.463502,-109.527812,"2021.05.27 00:01:30","2021.05.27 00:00:00","2021.05.27 00:01:30","Succeeded","12T",4813341,619090,7.5,"",2021-05-26 18:18:49,1,"","","No",NA,"723264A",2021-05-26 18:01:30,2021-03-01,NA
"WR_MD124",2021-05-29,43.547702,-109.73063,"2021.05.29 00:01:30","2021.05.29 00:00:00","2021.05.29 00:01:30","Succeeded","12T",4822422,602541,7.5,"",2021-05-28 18:18:50,1,"","","No",NA,"723264A",2021-05-28 18:01:30,2021-03-01,NA
"WR_MD124",2021-05-30,43.593621,-109.814057,"2021.05.30 00:02:30","2021.05.30 00:00:00","2021.05.30 00:02:30","Succeeded","12T",4827422,595729,7.5,"",2021-05-29 18:10:51,1,"","","No",NA,"723264A",2021-05-29 18:02:30,2021-03-01,NA
"WR_MD124",2021-05-31,43.602118,-109.865556,"2021.05.31 00:00:30","2021.05.31 00:00:00","2021.05.31 00:00:30","Succeeded","12T",4828308,591559,7.5,"",2021-05-30 18:10:51,2,"","","No",NA,"723264A",2021-05-30 18:00:30,2021-03-01,NA
"WR_MD124",2021-06-02,43.620744,-110.177207,"2021.06.02 00:01:30","2021.06.02 00:00:00","2021.06.02 00:01:30","Succeeded","12T",4830080,566386,7.5,"",2021-06-01 18:10:51,1,"","","No",NA,"723264A",2021-06-01 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-03,43.61053,-110.300632,"2021.06.03 00:01:30","2021.06.03 00:00:00","2021.06.03 00:01:30","Succeeded","12T",4828854,556437,7.5,"",2021-06-02 18:10:51,1,"","","No",NA,"723264A",2021-06-02 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-04,43.637395,-110.350671,"2021.06.04 00:01:30","2021.06.04 00:00:00","2021.06.04 00:01:30","Succeeded","12T",4831805,552375,7.5,"",2021-06-03 18:18:50,1,"","","No",NA,"723264A",2021-06-03 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-05,43.677049,-110.421052,"2021.06.05 00:01:30","2021.06.05 00:00:00","2021.06.05 00:01:30","Succeeded","12T",4836167,546668,7.5,"",2021-06-04 18:18:50,1,"","","No",NA,"723264A",2021-06-04 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-06,43.715415,-110.556836,"2021.06.06 00:01:30","2021.06.06 00:00:00","2021.06.06 00:01:30","Succeeded","12T",4840361,535700,7.5,"",2021-06-05 18:27:40,1,"","","No",NA,"723264A",2021-06-05 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-07,43.755069,-110.619493,"2021.06.07 00:01:30","2021.06.07 00:00:00","2021.06.07 00:01:30","Succeeded","12T",4844740,530632,7.5,"",2021-06-06 18:10:50,1,"","","No",NA,"723264A",2021-06-06 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-08,43.803134,-110.691419,"2021.06.08 00:01:30","2021.06.08 00:00:00","2021.06.08 00:01:30","Succeeded","12T",4850054,524822,7.5,"",2021-06-07 18:10:50,1,"","","No",NA,"723264A",2021-06-07 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-09,43.804421,-110.698886,"2021.06.09 00:02:30","2021.06.09 00:00:00","2021.06.09 00:02:30","Succeeded","12T",4850195,524221,7.5,"",2021-06-08 18:27:05,1,"","","No",NA,"723264A",2021-06-08 18:02:30,2021-03-01,NA
"WR_MD124",2021-06-10,43.805623,-110.698886,"2021.06.10 00:02:30","2021.06.10 00:00:00","2021.06.10 00:02:30","Succeeded","12T",4850328,524220,7.5,"",2021-06-09 18:27:41,1,"","","No",NA,"723264A",2021-06-09 18:02:30,2021-03-01,NA
"WR_MD124",2021-06-11,43.808885,-110.71219,"2021.06.11 00:00:30","2021.06.11 00:00:00","2021.06.11 00:00:30","Succeeded","12T",4850687,523149,7.5,"",2021-06-10 18:18:50,1,"","","No",NA,"723264A",2021-06-10 18:00:30,2021-03-01,NA
"WR_MD124",2021-06-12,43.808284,-110.713563,"2021.06.12 00:01:30","2021.06.12 00:00:00","2021.06.12 00:01:30","Succeeded","12T",4850620,523039,7.5,"",2021-06-11 18:10:51,1,"","","No",NA,"723264A",2021-06-11 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-13,43.80219,-110.709529,"2021.06.13 00:01:30","2021.06.13 00:00:00","2021.06.13 00:01:30","Succeeded","12T",4849944,523365,7.5,"",2021-06-12 18:10:51,1,"","","No",NA,"723264A",2021-06-12 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-14,43.800387,-110.715966,"2021.06.14 00:00:30","2021.06.14 00:00:00","2021.06.14 00:00:30","Succeeded","12T",4849742,522848,7.5,"",2021-06-13 18:18:50,1,"","","No",NA,"723264A",2021-06-13 18:00:30,2021-03-01,NA
"WR_MD124",2021-06-16,43.796954,-110.718713,"2021.06.16 00:01:30","2021.06.16 00:00:00","2021.06.16 00:01:30","Succeeded","12T",4849360,522629,52.5,"",2021-06-15 18:10:51,1,"","","No",NA,"723264A",2021-06-15 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-17,43.797126,-110.716395,"2021.06.17 00:01:30","2021.06.17 00:00:00","2021.06.17 00:01:30","Succeeded","12T",4849380,522815,22.5,"",2021-06-16 18:10:51,1,"","","No",NA,"723264A",2021-06-16 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-19,43.797469,-110.719914,"2021.06.19 00:01:30","2021.06.19 00:00:00","2021.06.19 00:01:30","Succeeded","12T",4849417,522532,37.5,"",2021-06-18 18:10:51,1,"","","No",NA,"723264A",2021-06-18 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-20,43.800817,-110.71279,"2021.06.20 00:00:30","2021.06.20 00:00:00","2021.06.20 00:00:30","Succeeded","12T",4849790,523104,7.5,"",2021-06-19 18:18:49,1,"","","No",NA,"723264A",2021-06-19 18:00:30,2021-03-01,NA
"WR_MD124",2021-06-21,43.7991,-110.720429,"2021.06.21 00:01:30","2021.06.21 00:00:00","2021.06.21 00:01:30","Succeeded","12T",4849598,522490,37.5,"",2021-06-20 18:18:49,1,"","","No",NA,"723264A",2021-06-20 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-22,43.800645,-110.720429,"2021.06.22 00:00:30","2021.06.22 00:00:00","2021.06.22 00:00:30","Succeeded","12T",4849769,522489,7.5,"",2021-06-21 18:27:41,1,"","","No",NA,"723264A",2021-06-21 18:00:30,2021-03-01,NA
"WR_MD124",2021-06-23,43.802791,-110.692878,"2021.06.23 00:01:30","2021.06.23 00:00:00","2021.06.23 00:01:30","Succeeded","12T",4850015,524705,22.5,"",2021-06-22 18:10:51,1,"","","No",NA,"723264A",2021-06-22 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-24,43.802619,-110.692277,"2021.06.24 00:00:30","2021.06.24 00:00:00","2021.06.24 00:00:30","Succeeded","12T",4849997,524753,7.5,"",2021-06-23 18:10:51,1,"","","No",NA,"723264A",2021-06-23 18:00:30,2021-03-01,NA
"WR_MD124",2021-06-26,43.805451,-110.697083,"2021.06.26 00:00:30","2021.06.26 00:00:00","2021.06.26 00:00:30","Succeeded","12T",4850310,524365,22.5,"",2021-06-25 18:10:51,2,"","","No",NA,"723264A",2021-06-25 18:00:30,2021-03-01,NA
"WR_MD124",2021-06-28,43.798928,-110.69571,"2021.06.28 00:01:30","2021.06.28 00:00:00","2021.06.28 00:01:30","Succeeded","12T",4849586,524478,22.5,"",2021-06-27 18:10:51,1,"","","No",NA,"723264A",2021-06-27 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-29,43.804679,-110.698199,"2021.06.29 00:01:30","2021.06.29 00:00:00","2021.06.29 00:01:30","Succeeded","12T",4850224,524276,7.5,"",2021-06-28 18:27:41,1,"","","No",NA,"723264A",2021-06-28 18:01:30,2021-03-01,NA
"WR_MD124",2021-06-30,43.798242,-110.696054,"2021.06.30 00:02:30","2021.06.30 00:00:00","2021.06.30 00:02:30","Succeeded","12T",4849509,524451,7.5,"",2021-06-29 18:27:41,1,"","","No",NA,"723264A",2021-06-29 18:02:30,2021-03-01,NA
"WR_MD124",2021-07-02,43.80116,-110.696483,"2021.07.02 00:02:30","2021.07.02 00:00:00","2021.07.02 00:02:30","Succeeded","12T",4849833,524415,37.5,"",2021-07-01 18:10:51,1,"","","No",NA,"723264A",2021-07-01 18:02:30,2021-03-01,NA
"WR_MD124",2021-07-03,43.796353,-110.699143,"2021.07.03 00:00:30","2021.07.03 00:00:00","2021.07.03 00:00:30","Succeeded","12T",4849299,524203,7.5,"",2021-07-02 18:10:51,1,"","","No",NA,"723264A",2021-07-02 18:00:30,2021-03-01,NA
"WR_MD124",2021-07-04,43.804164,-110.693221,"2021.07.04 00:00:30","2021.07.04 00:00:00","2021.07.04 00:00:30","Succeeded","12T",4850168,524676,22.5,"",2021-07-03 18:10:51,1,"","","No",NA,"723264A",2021-07-03 18:00:30,2021-03-01,NA
"WR_MD124",2021-07-07,43.800044,-110.693736,"2021.07.07 00:00:30","2021.07.07 00:00:00","2021.07.07 00:00:30","Succeeded","12T",4849710,524637,7.5,"",2021-07-06 18:10:51,1,"","","No",NA,"723264A",2021-07-06 18:00:30,2021-03-01,NA
"WR_MD124",2021-07-08,43.798156,-110.698028,"2021.07.08 00:02:30","2021.07.08 00:00:00","2021.07.08 00:02:30","Succeeded","12T",4849499,524292,7.5,"",2021-07-07 18:10:51,1,"","","No",NA,"723264A",2021-07-07 18:02:30,2021-03-01,NA
"WR_MD124",2021-07-09,43.805366,-110.699573,"2021.07.09 00:02:30","2021.07.09 00:00:00","2021.07.09 00:02:30","Succeeded","12T",4850299,524165,22.5,"",2021-07-08 18:10:50,1,"","","No",NA,"723264A",2021-07-08 18:02:30,2021-03-01,NA
"WR_MD124",2021-07-10,43.799014,-110.70086,"2021.07.10 00:01:30","2021.07.10 00:00:00","2021.07.10 00:01:30","Succeeded","12T",4849594,524064,7.5,"",2021-07-09 18:10:50,1,"","","No",NA,"723264A",2021-07-09 18:01:30,2021-03-01,NA
"WR_MD124",2021-07-11,43.801761,-110.692105,"2021.07.11 00:01:30","2021.07.11 00:00:00","2021.07.11 00:01:30","Succeeded","12T",4849901,524767,7.5,"",2021-07-10 18:10:51,1,"","","No",NA,"723264A",2021-07-10 18:01:30,2021-03-01,NA
"WR_MD124",2021-07-12,43.799443,-110.695624,"2021.07.12 00:01:30","2021.07.12 00:00:00","2021.07.12 00:01:30","Succeeded","12T",4849643,524485,7.5,"",2021-07-11 18:27:41,1,"","","No",NA,"723264A",2021-07-11 18:01:30,2021-03-01,NA
"WR_MD124",2021-07-13,43.799186,-110.692706,"2021.07.13 00:00:30","2021.07.13 00:00:00","2021.07.13 00:00:30","Succeeded","12T",4849615,524720,7.5,"",2021-07-12 18:10:51,1,"","","No",NA,"723264A",2021-07-12 18:00:30,2021-03-01,NA
"WR_MD124",2021-07-14,43.805022,-110.690475,"2021.07.14 00:01:30","2021.07.14 00:00:00","2021.07.14 00:01:30","Succeeded","12T",4850264,524897,7.5,"",2021-07-13 18:27:41,1,"","","No",NA,"723264A",2021-07-13 18:01:30,2021-03-01,NA
"WR_MD124",2021-07-15,43.801332,-110.691075,"2021.07.15 00:01:30","2021.07.15 00:00:00","2021.07.15 00:01:30","Succeeded","12T",4849854,524850,22.5,"",2021-07-14 18:18:50,1,"","","No",NA,"723264A",2021-07-14 18:01:30,2021-03-01,NA
"WR_MD125",2021-03-02,43.572679,-109.051881,"2021.03.02 00:01:30","2021.03.02 00:00:00","2021.03.02 00:01:30","Succeeded","12T",4826257,657307,7.5,"",2021-03-01 17:18:59,1,"","","No",NA,"723265A",2021-03-01 17:01:30,2021-03-01,NA
"WR_MD125",2021-03-04,43.57491,-109.047074,"2021.03.04 00:01:30","2021.03.04 00:00:00","2021.03.04 00:01:30","Succeeded","12T",4826514,657689,22.5,"",2021-03-03 17:11:01,1,"","","No",NA,"723265A",2021-03-03 17:01:30,2021-03-01,NA
"WR_MD125",2021-03-05,43.578773,-109.050937,"2021.03.05 00:00:30","2021.03.05 00:00:00","2021.03.05 00:00:30","Succeeded","12T",4826935,657367,7.5,"",2021-03-04 17:11:01,1,"","","No",NA,"723265A",2021-03-04 17:00:30,2021-03-01,NA
"WR_MD125",2021-03-06,43.578944,-109.049993,"2021.03.06 00:00:30","2021.03.06 00:00:00","2021.03.06 00:00:30","Succeeded","12T",4826956,657443,7.5,"",2021-03-05 17:11:01,1,"","","No",NA,"723265A",2021-03-05 17:00:30,2021-03-01,NA
"WR_MD125",2021-03-07,43.575425,-109.047074,"2021.03.07 00:01:30","2021.03.07 00:00:00","2021.03.07 00:01:30","Succeeded","12T",4826571,657688,7.5,"",2021-03-06 17:11:00,1,"","","No",NA,"723265A",2021-03-06 17:01:30,2021-03-01,NA
"WR_MD125",2021-03-08,43.573537,-109.051623,"2021.03.08 00:01:30","2021.03.08 00:00:00","2021.03.08 00:01:30","Succeeded","12T",4826352,657325,7.5,"",2021-03-07 17:18:59,1,"","","No",NA,"723265A",2021-03-07 17:01:30,2021-03-01,NA
"WR_MD125",2021-03-09,43.578858,-109.049392,"2021.03.09 00:00:30","2021.03.09 00:00:00","2021.03.09 00:00:30","Succeeded","12T",4826948,657492,7.5,"",2021-03-08 17:18:59,1,"","","No",NA,"723265A",2021-03-08 17:00:30,2021-03-01,NA
"WR_MD125",2021-03-10,43.575253,-109.046817,"2021.03.10 00:01:30","2021.03.10 00:00:00","2021.03.10 00:01:30","Succeeded","12T",4826552,657709,7.5,"",2021-03-09 17:11:01,1,"","","No",NA,"723265A",2021-03-09 17:01:30,2021-03-01,NA
"WR_MD125",2021-03-11,43.576369,-109.051452,"2021.03.11 00:01:30","2021.03.11 00:00:00","2021.03.11 00:01:30","Succeeded","12T",4826667,657332,7.5,"",2021-03-10 17:19:00,1,"","","No",NA,"723265A",2021-03-10 17:01:30,2021-03-01,NA
"WR_MD125",2021-03-12,43.573108,-109.051623,"2021.03.12 00:01:30","2021.03.12 00:00:00","2021.03.12 00:01:30","Succeeded","12T",4826305,657327,7.5,"",2021-03-11 17:11:01,1,"","","No",NA,"723265A",2021-03-11 17:01:30,2021-03-01,NA
"WR_MD125",2021-03-13,43.573022,-109.051967,"2021.03.13 00:02:30","2021.03.13 00:00:00","2021.03.13 00:02:30","Succeeded","12T",4826295,657299,7.5,"",2021-03-12 17:19:00,1,"","","No",NA,"723265A",2021-03-12 17:02:30,2021-03-01,NA
"WR_MD125",2021-03-14,43.578429,-109.050508,"2021.03.14 00:01:30","2021.03.14 00:00:00","2021.03.14 00:01:30","Succeeded","12T",4826898,657403,7.5,"",2021-03-13 17:27:51,1,"","","No",NA,"723265A",2021-03-13 17:01:30,2021-03-01,NA
"WR_MD125",2021-03-15,43.57697,-109.051623,"2021.03.15 00:00:30","2021.03.15 00:00:00","2021.03.15 00:00:30","Succeeded","12T",4826734,657317,7.5,"",2021-03-14 18:27:51,1,"","","No",NA,"723265A",2021-03-14 18:00:30,2021-03-01,NA
"WR_MD125",2021-03-16,43.576026,-109.046559,"2021.03.16 00:01:30","2021.03.16 00:00:00","2021.03.16 00:01:30","Succeeded","12T",4826639,657728,7.5,"",2021-03-15 18:19:00,1,"","","No",NA,"723265A",2021-03-15 18:01:30,2021-03-01,NA
"WR_MD125",2021-03-17,43.579888,-109.050765,"2021.03.17 00:00:30","2021.03.17 00:00:00","2021.03.17 00:00:30","Succeeded","12T",4827059,657378,7.5,"",2021-03-16 18:27:50,1,"","","No",NA,"723265A",2021-03-16 18:00:30,2021-03-01,NA
"WR_MD125",2021-03-18,43.578515,-109.050851,"2021.03.18 00:01:30","2021.03.18 00:00:00","2021.03.18 00:01:30","Succeeded","12T",4826907,657375,7.5,"",2021-03-17 18:11:00,1,"","","No",NA,"723265A",2021-03-17 18:01:30,2021-03-01,NA
"WR_MD125",2021-03-19,43.577142,-109.046645,"2021.03.19 00:00:30","2021.03.19 00:00:00","2021.03.19 00:00:30","Succeeded","12T",4826762,657718,7.5,"",2021-03-18 18:11:00,1,"","","No",NA,"723265A",2021-03-18 18:00:30,2021-03-01,NA
"WR_MD125",2021-03-20,43.574395,-109.047246,"2021.03.20 00:00:30","2021.03.20 00:00:00","2021.03.20 00:00:30","Succeeded","12T",4826456,657677,7.5,"",2021-03-19 18:19:00,1,"","","No",NA,"723265A",2021-03-19 18:00:30,2021-03-01,NA
"WR_MD125",2021-03-21,43.574739,-109.045959,"2021.03.21 00:02:30","2021.03.21 00:00:00","2021.03.21 00:02:30","Succeeded","12T",4826497,657780,7.5,"",2021-03-20 18:11:01,1,"","","No",NA,"723265A",2021-03-20 18:02:30,2021-03-01,NA
"WR_MD125",2021-03-22,43.572164,-109.044156,"2021.03.22 00:00:30","2021.03.22 00:00:00","2021.03.22 00:00:30","Succeeded","12T",4826214,657932,7.5,"",2021-03-21 18:11:00,1,"","","No",NA,"723265A",2021-03-21 18:00:30,2021-03-01,NA
"WR_MD125",2021-03-23,43.56873,-109.043298,"2021.03.23 00:02:30","2021.03.23 00:00:00","2021.03.23 00:02:30","Succeeded","12T",4825834,658010,7.5,"",2021-03-22 18:11:01,1,"","","No",NA,"723265A",2021-03-22 18:02:30,2021-03-01,NA
"WR_MD125",2021-03-24,43.564954,-109.040551,"2021.03.24 00:01:30","2021.03.24 00:00:00","2021.03.24 00:01:30","Succeeded","12T",4825420,658242,22.5,"",2021-03-23 18:19:00,1,"","","No",NA,"723265A",2021-03-23 18:01:30,2021-03-01,NA
"WR_MD125",2021-03-26,43.579288,-109.047589,"2021.03.26 00:01:30","2021.03.26 00:00:00","2021.03.26 00:01:30","Succeeded","12T",4826999,657636,7.5,"",2021-03-25 18:11:00,1,"","","No",NA,"723265A",2021-03-25 18:01:30,2021-03-01,NA
"WR_MD125",2021-03-27,43.57903,-109.048963,"2021.03.27 00:01:30","2021.03.27 00:00:00","2021.03.27 00:01:30","Succeeded","12T",4826968,657526,37.5,"",2021-03-26 18:11:00,1,"","","No",NA,"723265A",2021-03-26 18:01:30,2021-03-01,NA
"WR_MD125",2021-03-28,43.578773,-109.048963,"2021.03.28 00:00:30","2021.03.28 00:00:00","2021.03.28 00:00:30","Succeeded","12T",4826939,657527,7.5,"",2021-03-27 18:11:00,1,"","","No",NA,"723265A",2021-03-27 18:00:30,2021-03-01,NA
"WR_MD125",2021-03-29,43.588643,-109.048018,"2021.03.29 00:01:30","2021.03.29 00:00:00","2021.03.29 00:01:30","Succeeded","12T",4828037,657577,7.5,"",2021-03-28 18:11:01,1,"","","No",NA,"723265A",2021-03-28 18:01:30,2021-03-01,NA
"WR_MD125",2021-03-30,43.588128,-109.047589,"2021.03.30 00:00:30","2021.03.30 00:00:00","2021.03.30 00:00:30","Succeeded","12T",4827981,657613,7.5,"",2021-03-29 18:11:01,1,"","","No",NA,"723265A",2021-03-29 18:00:30,2021-03-01,NA
"WR_MD125",2021-03-31,43.589244,-109.042611,"2021.03.31 00:00:30","2021.03.31 00:00:00","2021.03.31 00:00:30","Succeeded","12T",4828114,658012,7.5,"",2021-03-30 18:19:00,1,"","","No",NA,"723265A",2021-03-30 18:00:30,2021-03-01,NA
"WR_MD125",2021-04-01,43.585382,-109.050679,"2021.04.01 00:00:30","2021.04.01 00:00:00","2021.04.01 00:00:30","Succeeded","12T",4827670,657371,7.5,"",2021-03-31 18:19:00,1,"","","No",NA,"723265A",2021-03-31 18:00:30,2021-03-01,NA
"WR_MD125",2021-04-03,43.585982,-109.046559,"2021.04.03 00:01:30","2021.04.03 00:00:00","2021.04.03 00:01:30","Succeeded","12T",4827744,657702,22.5,"",2021-04-02 18:11:01,1,"","","No",NA,"723265A",2021-04-02 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-04,43.58933,-109.048963,"2021.04.04 00:01:30","2021.04.04 00:00:00","2021.04.04 00:01:30","Succeeded","12T",4828112,657499,22.5,"",2021-04-03 18:11:01,1,"","","No",NA,"723265A",2021-04-03 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-05,43.595595,-109.057975,"2021.04.05 00:01:30","2021.04.05 00:00:00","2021.04.05 00:01:30","Succeeded","12T",4828790,656755,52.5,"",2021-04-04 18:11:01,1,"","","No",NA,"723265A",2021-04-04 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-06,43.589931,-109.04038,"2021.04.06 00:00:30","2021.04.06 00:00:00","2021.04.06 00:00:30","Succeeded","12T",4828195,658190,7.5,"",2021-04-05 18:11:01,1,"","","No",NA,"723265A",2021-04-05 18:00:30,2021-03-01,NA
"WR_MD125",2021-04-07,43.565898,-109.040122,"2021.04.07 00:01:30","2021.04.07 00:00:00","2021.04.07 00:01:30","Succeeded","12T",4825526,658274,7.5,"",2021-04-06 18:19:00,1,"","","No",NA,"723265A",2021-04-06 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-08,43.558946,-109.042611,"2021.04.08 00:01:30","2021.04.08 00:00:00","2021.04.08 00:01:30","Succeeded","12T",4824749,658091,22.5,"",2021-04-07 18:11:01,1,"","","No",NA,"723265A",2021-04-07 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-09,43.553796,-109.041839,"2021.04.09 00:01:30","2021.04.09 00:00:00","2021.04.09 00:01:30","Succeeded","12T",4824179,658167,7.5,"",2021-04-08 18:18:59,1,"","","No",NA,"723265A",2021-04-08 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-10,43.57697,-109.046988,"2021.04.10 00:01:30","2021.04.10 00:00:00","2021.04.10 00:01:30","Succeeded","12T",4826743,657691,7.5,"",2021-04-09 18:19:00,1,"","","No",NA,"723265A",2021-04-09 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-11,43.578258,-109.049907,"2021.04.11 00:01:30","2021.04.11 00:00:00","2021.04.11 00:01:30","Succeeded","12T",4826880,657452,22.5,"",2021-04-10 18:11:01,1,"","","No",NA,"723265A",2021-04-10 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-12,43.581004,-109.046903,"2021.04.12 00:00:30","2021.04.12 00:00:00","2021.04.12 00:00:30","Succeeded","12T",4827191,657687,7.5,"",2021-04-11 18:11:00,1,"","","No",NA,"723265A",2021-04-11 18:00:30,2021-03-01,NA
"WR_MD125",2021-04-13,43.576283,-109.040723,"2021.04.13 00:00:30","2021.04.13 00:00:00","2021.04.13 00:00:30","Succeeded","12T",4826678,658198,7.5,"",2021-04-12 18:19:00,1,"","","No",NA,"723265A",2021-04-12 18:00:30,2021-03-01,NA
"WR_MD125",2021-04-14,43.578515,-109.050336,"2021.04.14 00:00:30","2021.04.14 00:00:00","2021.04.14 00:00:30","Succeeded","12T",4826908,657416,22.5,"",2021-04-13 18:27:51,1,"","","No",NA,"723265A",2021-04-13 18:00:30,2021-03-01,NA
"WR_MD125",2021-04-15,43.577657,-109.041839,"2021.04.15 00:01:30","2021.04.15 00:00:00","2021.04.15 00:01:30","Succeeded","12T",4826829,658105,52.5,"",2021-04-14 18:27:50,1,"","","No",NA,"723265A",2021-04-14 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-16,43.574567,-109.049306,"2021.04.16 00:01:30","2021.04.16 00:00:00","2021.04.16 00:01:30","Succeeded","12T",4826471,657510,52.5,"",2021-04-15 18:27:51,1,"","","No",NA,"723265A",2021-04-15 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-17,43.576026,-109.051108,"2021.04.17 00:00:30","2021.04.17 00:00:00","2021.04.17 00:00:30","Succeeded","12T",4826630,657361,22.5,"",2021-04-16 18:27:51,1,"","","No",NA,"723265A",2021-04-16 18:00:30,2021-03-01,NA
"WR_MD125",2021-04-18,43.581262,-109.048791,"2021.04.18 00:01:30","2021.04.18 00:00:00","2021.04.18 00:01:30","Succeeded","12T",4827216,657534,7.5,"",2021-04-17 18:11:01,1,"","","No",NA,"723265A",2021-04-17 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-19,43.580403,-109.051452,"2021.04.19 00:02:30","2021.04.19 00:00:00","2021.04.19 00:02:30","Succeeded","12T",4827115,657321,52.5,"",2021-04-18 18:11:00,1,"","","No",NA,"723265A",2021-04-18 18:02:30,2021-03-01,NA
"WR_MD125",2021-04-20,43.577828,-109.035745,"2021.04.20 00:00:30","2021.04.20 00:00:00","2021.04.20 00:00:30","Succeeded","12T",4826859,658596,7.5,"",2021-04-19 18:11:01,1,"","","No",NA,"723265A",2021-04-19 18:00:30,2021-03-01,NA
"WR_MD125",2021-04-21,43.564954,-109.038577,"2021.04.21 00:01:30","2021.04.21 00:00:00","2021.04.21 00:01:30","Succeeded","12T",4825424,658401,7.5,"",2021-04-20 18:11:00,1,"","","No",NA,"723265A",2021-04-20 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-22,43.566756,-109.040551,"2021.04.22 00:01:30","2021.04.22 00:00:00","2021.04.22 00:01:30","Succeeded","12T",4825620,658237,7.5,"",2021-04-21 18:19:00,1,"","","No",NA,"723265A",2021-04-21 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-23,43.577056,-109.041152,"2021.04.23 00:01:30","2021.04.23 00:00:00","2021.04.23 00:01:30","Succeeded","12T",4826763,658162,7.5,"",2021-04-22 18:11:01,1,"","","No",NA,"723265A",2021-04-22 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-24,43.553624,-109.044242,"2021.04.24 00:02:30","2021.04.24 00:00:00","2021.04.24 00:02:30","Succeeded","12T",4824155,657974,7.5,"",2021-04-23 18:11:01,1,"","","No",NA,"723265A",2021-04-23 18:02:30,2021-03-01,NA
"WR_MD125",2021-04-25,43.56976,-109.047418,"2021.04.25 00:01:30","2021.04.25 00:00:00","2021.04.25 00:01:30","Succeeded","12T",4825941,657675,22.5,"",2021-04-24 18:18:59,1,"","","No",NA,"723265A",2021-04-24 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-26,43.570018,-109.043469,"2021.04.26 00:01:30","2021.04.26 00:00:00","2021.04.26 00:01:30","Succeeded","12T",4825977,657993,7.5,"",2021-04-25 18:18:59,1,"","","No",NA,"723265A",2021-04-25 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-28,43.580832,-109.046044,"2021.04.28 00:00:30","2021.04.28 00:00:00","2021.04.28 00:00:30","Succeeded","12T",4827173,657757,7.5,"",2021-04-27 18:11:00,1,"","","No",NA,"723265A",2021-04-27 18:00:30,2021-03-01,NA
"WR_MD125",2021-04-29,43.57697,-109.048448,"2021.04.29 00:01:30","2021.04.29 00:00:00","2021.04.29 00:01:30","Succeeded","12T",4826740,657573,7.5,"",2021-04-28 18:18:59,1,"","","No",NA,"723265A",2021-04-28 18:01:30,2021-03-01,NA
"WR_MD125",2021-04-30,43.581347,-109.032569,"2021.04.30 00:00:30","2021.04.30 00:00:00","2021.04.30 00:00:30","Succeeded","12T",4827256,658844,52.5,"",2021-04-29 18:11:00,1,"","","No",NA,"723265A",2021-04-29 18:00:30,2021-03-01,NA
